secID,ticker,exchangeCD,secShortName,secShortNameEN,tradeDate,contractObject,contractMark,preSettlePrice,preClosePrice,openPrice,highestPrice,lowestPrice,settlePrice,closePrice,turnoverVol,turnoverValue,openInt,chg,chg1,chgPct,mainCon,smainCon,hh,lc,hc,ll,accstd,upbound,lowbound,signal,mkt_val1,mkt_val2,max_drawdown,pos,trans,risk_ratio
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-07-21,RB,L2,5546,5601,5609,5648,5522,5587,5561,1399698,78213931840,1372989,15,41,0.00270465,1,0,5650.0,5546.0,5601.0,5440.0,42.128375235700986,5633.2,5568.8,-1,110579.60999999999,106863.42607899998,0.030255809737939243,-3,0,0.30314811202535447
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-07-22,RB,L2,5587,5561,5550,5660,5481,5549,5648,2184004,121205347420,1435425,61,-38,0.0109182,1,0,5650.0,5546.0,5601.0,5440.0,35.3510961640517,5593.2,5528.8,-1,111719.57999999999,106863.06853299998,0.020258674781747563,-3,0,0.2980140097196929
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-07-23,RB,L2,5549,5648,5665,5693,5626,5662,5671,1166075,66024041590,1365691,122,113,0.02198594,1,0,5660.0,5559.0,5648.0,5440.0,35.009998571837045,5689.6,5606.4,-1,108329.54999999999,106862.37895479999,0.04998804258575857,-3,0,0.3135986441372645
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-07-26,RB,L2,5662,5671,5660,5756,5622,5687,5687,1497934,85198384040,1338751,25,25,0.0044154,1,0,5693.0,5561.0,5671.0,5467.0,48.18402224804436,5711.8,5630.2,-1,107579.51999999999,106862.2164928,0.056565541231505756,-3,0,0.3171793292998519
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-07-27,RB,L2,5687,5687,5680,5750,5581,5675,5613,1464049,83086727070,1292319,-74,-12,-0.01301213,1,0,5756.0,5561.0,5687.0,5467.0,65.01307560791166,5731.0,5643.0,-1,107939.48999999999,106862.5768567,0.053408731253892026,-3,0,0.3154545199351971
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-07-28,RB,L2,5675,5613,5599,5705,5585,5643,5658,1300624,73406060590,1261899,-17,-32,-0.00299559,1,0,5756.0,5561.0,5687.0,5481.0,60.5970296301728,5654.2,5571.8,-1,108899.45999999999,106862.6367244,0.04499013283121834,-3,0,0.3109106326147072
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-07-29,RB,L2,5643,5658,5660,5770,5628,5681,5753,1209958,68741407520,1271187,110,38,0.01949318,1,0,5756.0,5613.0,5687.0,5481.0,55.128939768510335,5699.2,5616.8,-1,107759.43,106862.021929,0.0549877939662545,-3,0,0.31631570434253414
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-07-30,RB,L2,5681,5753,5763,5793,5669,5732,5737,1597844,91593466570,1246720,56,51,0.00985742,1,0,5770.0,5613.0,5753.0,5581.0,17.515707236650314,5787.4,5718.6,-1,106229.4,106861.6962064,0.06840561759057963,-3,0,0.32375218159944424
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-08-02,RB,L2,5732,5737,5683,5685,5367,5497,5414,2747833,151068408680,1158574,-318,-235,-0.05547802,1,0,5793.0,5613.0,5753.0,5581.0,31.949960876345965,5773.0,5701.0,5,113279.37,106863.33054699999,0.006579866450547375,-3,0,0.29115628026532986
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-08-03,RB,L2,5497,5414,5401,5418,5238,5323,5247,1789543,95257772230,1067241,-250,-174,-0.04547935,1,0,5793.0,5414.0,5753.0,5367.0,88.9820206558609,5491.2,5336.8,-1,118499.34,106864.6649275,0.0,-3,0,0.2695204884685434
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-08-04,RB,L2,5323,5247,5218,5463,5218,5359,5454,1813894,97222398780,1018127,131,36,0.02461018,1,0,5793.0,5247.0,5753.0,5238.0,165.90418921775316,5356.2,5137.8,-1,117419.31,106863.8966221,0.009114227977978602,-3,0,0.27383911555944246
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-08-05,RB,L2,5359,5454,5454,5496,5366,5431,5373,1588552,86278044920,948427,14,72,0.00261243,1,0,5793.0,5247.0,5753.0,5218.0,184.46625707700588,5563.2,5344.8,-1,115259.28,106863.7882492,0.027342430767968814,-3,0,0.28271910079604873
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-08-06,RB,L2,5431,5373,5360,5445,5318,5378,5379,1239190,66649058560,892240,-52,-53,-0.00957466,1,0,5793.0,5247.0,5737.0,5218.0,161.87278956019756,5482.2,5263.8,-1,116849.25,106864.04548900001,0.013924887682918712,-3,0,0.27615068132658105
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-08-09,RB,L2,5378,5379,5370,5389,5261,5333,5330,1257656,67073528640,866210,-48,-45,-0.00892525,1,0,5685.0,5247.0,5454.0,5218.0,67.88814329468715,5466.6,5291.4,-1,118199.22,106864.28324650001,0.0025326723338711873,-3,0,0.27071244632578795
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-08-10,RB,L2,5333,5330,5360,5445,5321,5379,5437,1116740,60075702240,809003,104,46,0.01950122,1,0,5496.0,5247.0,5454.0,5218.0,42.862571084805325,5379.8,5280.2,-1,116819.19,106863.66820990002,0.014178559981853014,-3,0,0.27627310204770295
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-08-17,RB,L4,5390,5328,5308,5383,5288,5342,5345,1524396,81433810040,1123010,-45,-48,-0.00834879,1,0,5600.0,5328.0,5597.0,5290.0,80.68643008585788,5389.4,5266.6,-1,118259.16,106863.88867360001,0.0020268467318045233,-3,0,0.2710318591811408
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-08-18,RB,L4,5342,5345,5344,5363,5121,5219,5144,2805129,146416453900,1240085,-198,-123,-0.03706477,1,0,5600.0,5328.0,5597.0,5288.0,90.968126286079,5406.8,5283.2,-1,121949.13,106864.97061670001,0.0,-3,0,0.2567791996548069
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-08-19,RB,L4,5219,5144,5100,5126,4925,5017,5017,3342898,167740701260,1252525,-202,-202,-0.03870473,1,0,5589.0,5144.0,5482.0,5121.0,116.18390594226044,5233.0,5055.0,-1,123239.1,110404.94061670001,0.0,0,-3,0.0
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-08-20,RB,L4,5017,5017,4950,5125,4890,5024,5100,2624847,131872363310,1264779,83,7,0.01654375,1,0,5502.0,5017.0,5482.0,4925.0,169.60100235552864,5128.4,4905.6,-1,123239.1,110404.94061670001,0.0,0,0,0.0
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-08-23,RB,L4,5024,5100,5104,5167,5063,5113,5102,2370091,121189076020,1232528,78,89,0.01552548,1,0,5498.0,5017.0,5345.0,4890.0,173.98074606116623,5196.2,5003.8,-1,123239.1,110404.94061670001,0.0,0,0,0.0
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-08-24,RB,L4,5113,5102,5139,5241,5109,5191,5235,2174181,112863846640,1187775,122,78,0.02386075,1,0,5383.0,5017.0,5345.0,4890.0,138.12494343890242,5193.0,5011.0,-1,123239.1,110404.94061670001,0.0,0,0,0.0
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-08-25,RB,L4,5191,5235,5239,5279,5206,5240,5236,1836224,96233873700,1134685,45,49,0.00866885,1,0,5363.0,5017.0,5235.0,4890.0,92.81271464621636,5304.2,5165.8,-1,123239.1,110404.94061670001,0.0,0,0,0.0
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-08-26,RB,L4,5240,5236,5220,5285,5104,5217,5108,2386747,124520990090,1131537,-132,-23,-0.02519084,1,0,5279.0,5017.0,5236.0,4890.0,99.08329828987321,5305.2,5166.8,-1,123239.1,110404.94061670001,0.0,0,0,0.0
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-08-27,RB,L4,5217,5108,5095,5238,5068,5148,5222,2267319,116740456040,1124900,5,-69,0.00095841,1,0,5285.0,5100.0,5236.0,4890.0,88.41662739553003,5177.2,5038.8,-1,123239.1,110404.94061670001,0.0,0,0,0.0
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-08-30,RB,L4,5148,5222,5242,5374,5184,5291,5354,2179722,115338162570,1149924,206,143,0.04001554,1,0,5285.0,5102.0,5236.0,5063.0,51.44608828667145,5258.6,5185.4,-1,123239.1,110404.94061670001,0.0,0,0,0.0
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-08-31,RB,L4,5291,5354,5361,5377,5287,5334,5308,1796956,95865277110,1158510,17,43,0.003213,1,0,5374.0,5108.0,5354.0,5068.0,53.48177259590409,5411.2,5296.8,-1,123239.1,110404.94061670001,0.0,0,0,0.0
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-09-01,RB,L4,5334,5308,5298,5314,5197,5262,5242,2267865,119356835140,1178109,-92,-72,-0.01724784,1,0,5377.0,5108.0,5354.0,5068.0,71.15124735378853,5365.2,5250.8,-1,123239.1,110404.94061670001,0.0,0,0,0.0
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-09-02,RB,L4,5262,5242,5245,5348,5215,5283,5273,2821134,149046932250,1147372,11,21,0.00209046,1,0,5377.0,5108.0,5354.0,5068.0,71.3673594859723,5299.2,5184.8,-1,123239.1,110404.94061670001,0.0,0,0,0.0
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-09-03,RB,L4,5283,5273,5265,5449,5243,5381,5408,2450687,131877886280,1224178,125,98,0.0236608,1,0,5377.0,5222.0,5354.0,5068.0,69.73019432068149,5330.2,5215.8,-1,123239.1,110404.94061670001,0.0,0,0,0.0
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-09-06,RB,L4,5381,5408,5419,5495,5370,5427,5473,2273077,123367895920,1261350,92,46,0.01709719,1,0,5449.0,5242.0,5408.0,5184.0,47.4626168684365,5452.8,5363.2,-1,123239.1,110404.94061670001,0.0,0,0,0.0
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-09-07,RB,L4,5427,5473,5480,5556,5463,5504,5494,1962909,108052978350,1248290,67,77,0.01234568,1,0,5495.0,5242.0,5473.0,5197.0,68.16377336973068,5528.2,5417.8,-1,123239.1,110404.94061670001,0.0,0,0,0.0
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-09-08,RB,L4,5504,5494,5481,5488,5400,5439,5452,2116290,115116168620,1211136,-52,-65,-0.00944767,1,0,5556.0,5242.0,5494.0,5197.0,100.68415962801706,5556.8,5431.2,-1,123239.1,110404.94061670001,0.0,0,0,0.0
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-09-09,RB,L4,5439,5452,5473,5693,5460,5567,5682,2675888,148990329710,1402569,243,128,0.04467733,1,0,5556.0,5273.0,5494.0,5215.0,81.98292505150101,5508.6,5395.4,-1,123239.1,110404.94061670001,0.0,0,0,0.0
RB2201.XSGE,rb2201,XSGE,沪螺钢2201,Steel Rebar 2201,2021-09-10,RB,L4,5567,5682,5712,5731,5606,5675,5640,2212851,125590860850,1440779,73,108,0.01311299,1,0,5693.0,5408.0,5682.0,5243.0,72.61404822759859,5769.8,5594.2,-1,123239.1,110404.94061670001,0.0,0,0,0.0
